Generation,Distance,Routes
1,4151.29,49
2,4192.49,47
3,3838.3,46
4,3988.91,44
5,3970.12,42
6,3814.16,39
7,3828.04,38
8,3678.28,37
9,3650.62,36
10,3604.39,34
11,3444.31,33
12,3391.81,32
13,3340.26,30
14,3217.42,29
15,3135.12,28
16,3083.4,27
17,3031.87,26
18,2960.47,25
19,2877.3,24
20,2880.36,22
21,2821.32,21
22,2784.55,21
23,2744.9,20
24,2701.06,19
25,2823.6,18
26,2965.82,17
27,2741.68,17
28,2737.24,16
29,2624.78,16
30,2592.23,16
31,2858.5,15
32,2676.1,15
33,2527.83,15
34,2527.83,15
35,2488.29,15
36,2488.29,15
37,2488.29,15
38,2483.98,15
39,2483.98,15
40,2483.98,15
41,2470.51,15
42,2470.51,15
43,2465.57,15
44,2462.05,15
45,2462.05,15
46,2429.39,15
47,2401.38,15
48,2401.38,15
49,2385.64,15
50,2385.64,15
51,2385.64,15
52,2382.95,15
53,2382.95,15
54,2381.41,15
55,2328.64,15
56,2328.64,15
57,2328.64,15
58,2320.02,15
59,2320.02,15
60,2309.73,15
61,2304.51,15
62,2304.51,15
63,2297.55,15
64,2289.5,15
65,2287.06,15
66,2273.15,15
67,2273.15,15
68,2273.15,15
69,2273.15,15
70,2269.78,15
71,2269.78,15
72,2267.94,15
73,2247.72,15
74,2247.72,15
75,2237.96,15
76,2237.96,15
77,2237.96,15
78,2237.96,15
79,2230.62,15
80,2230.62,15
81,2230.62,15
82,2230.62,15
83,2229.17,15
84,2225.62,15
85,2219.61,15
86,2217.56,15
87,2208.86,15
88,2208.86,15
89,2201.08,15
90,2201.08,15
91,2200.56,15
92,2200.56,15
93,2172.56,15
94,2172.56,15
95,2172.56,15
96,2159.08,15
97,2159.08,15
98,2159.08,15
99,2159.08,15
100,2159.08,15
101,2159.08,15
102,2146.93,15
103,2146.93,15
104,2146.93,15
105,2146.93,15
106,2146.93,15
107,2146.93,15
108,2146.93,15
109,2136.14,15
110,2136.14,15
111,2135.31,15
112,2135.31,15
113,2135.31,15
114,2135.31,15
115,2130.55,15
116,2130.55,15
117,2127.61,15
118,2127.61,15
119,2127.61,15
120,2127.61,15
121,2126.78,15
122,2127.61,15
123,2127.61,15
124,2127.61,15
125,2127,15
126,2127.61,15
127,2127.61,15
128,2127.61,15
129,2125.52,15
130,2125.52,15
131,2127.61,15
132,2127.61,15
133,2147.15,15
134,2134.1,15
135,2134.1,15
136,2127.61,15
137,2127.61,15
138,2127.61,15
139,2147.56,15
140,2122.02,15
141,2122.02,15
142,2122.02,15
143,2122.02,15
144,2122.02,15
145,2122.02,15
146,2122.02,15
147,2118.63,15
148,2118.63,15
149,2118.48,15
150,2118.48,15
151,2115.77,15
152,2113.97,15
153,2097.47,15
154,2085.51,15
155,2085.51,15
156,2085.51,15
157,2085.51,15
158,2085.51,15
159,2066.34,15
160,2063.2,15
161,2063.2,15
162,2063.2,15
163,2063.2,15
164,2063.2,15
165,2063.2,15
166,2060.43,15
167,2060.43,15
168,2035.98,15
169,2035.98,15
170,2035.98,15
171,2035.98,15
172,2026.53,15
173,2026.53,15
174,2026.53,15
175,2026.53,15
176,2026.53,15
177,2026.53,15
178,2026.53,15
179,2026.53,15
180,2025.37,15
181,2025.37,15
182,2025.37,15
183,2025.37,15
184,2025.37,15
185,2025.37,15
186,2025.37,15
187,2025.37,15
188,2025.37,15
189,2025.37,15
190,2025.37,15
191,2025.37,15
192,2025.37,15
193,2025.37,15
194,2025.37,15
195,2025.37,15
196,2025.37,15
197,2025.37,15
198,2025.37,15
199,2025.37,15
200,2025.37,15
201,2013.74,15
202,2013.74,15
203,1999.01,15
204,1999.01,15
205,1999.01,15
206,1999.01,15
207,1992.89,15
208,1992.89,15
209,1992.89,15
210,1992.89,15
211,1992.89,15
212,1992.89,15
213,1992.89,15
214,1992.89,15
215,1992.89,15
