Generation,Distance,Routes
356,1768.27,15
357,1768.27,15
358,1768.27,15
359,1768.27,15
360,1768.27,15
361,1768.27,15
362,1768.27,15
363,1768.27,15
364,1768.27,15
365,1768.27,15
366,1768.27,15
367,1768.27,15
368,1768.27,15
369,1768.27,15
370,1768.27,15
371,1768.27,15
372,1768.27,15
373,1768.27,15
374,1768.27,15
375,1768.27,15
376,1768.27,15
377,1768.27,15
378,1768.27,15
379,1768.27,15
380,1768.27,15
381,1768.27,15
382,1768.27,15
383,1768.27,15
384,1768.27,15
385,1768.27,15
386,1768.27,15
387,1768.27,15
388,1768.27,15
389,1768.27,15
390,1768.27,15
391,1768.27,15
392,1768.27,15
393,1768.27,15
394,1768.27,15
395,1768.27,15
396,1768.27,15
397,1768.27,15
398,1768.27,15
399,1768.27,15
400,1768.27,15
401,1768.27,15
402,1768.27,15
403,1768.27,15
404,1768.27,15
405,1768.27,15
406,1768.27,15
407,1768.27,15
408,1764.86,15
409,1764.86,15
410,1764.86,15
411,1764.86,15
412,1764.86,15
413,1764.86,15
414,1764.86,15
415,1764.86,15
416,1764.86,15
417,1764.86,15
418,1764.86,15
419,1764.86,15
420,1764.86,15
421,1764.86,15
422,1764.86,15
423,1764.86,15
424,1764.86,15
425,1764.86,15
426,1764.86,15
427,1764.86,15
428,1764.86,15
429,1764.86,15
430,1764.86,15
431,1764.86,15
432,1764.86,15
433,1764.86,15
434,1764.86,15
435,1764.86,15
436,1764.86,15
437,1764.86,15
438,1764.86,15
439,1764.86,15
440,1764.86,15
441,1764.86,15
442,1764.86,15
443,1764.86,15
444,1764.86,15
445,1764.86,15
446,1764.86,15
447,1764.86,15
448,1764.86,15
449,1764.86,15
450,1764.86,15
451,1764.86,15
452,1764.86,15
453,1764.86,15
454,1764.86,15
455,1764.86,15
456,1764.86,15
457,1764.86,15
458,1764.86,15
459,1764.86,15
460,1764.86,15
461,1764.86,15
462,1764.86,15
463,1764.86,15
464,1764.86,15
465,1764.86,15
466,1764.86,15
467,1764.86,15
468,1764.86,15
469,1764.86,15
470,1764.86,15
471,1764.86,15
472,1764.86,15
473,1764.86,15
474,1764.86,15
475,1764.86,15
476,1764.86,15
477,1764.86,15
478,1764.86,15
479,1764.86,15
480,1764.86,15
481,1764.86,15
482,1764.86,15
483,1764.86,15
484,1764.86,15
485,1764.86,15
486,1764.86,15
487,1764.86,15
488,1764.86,15
489,1764.86,15
490,1764.86,15
491,1764.86,15
492,1764.86,15
493,1764.86,15
494,1764.86,15
495,1764.86,15
496,1764.86,15
497,1764.86,15
498,1764.86,15
499,1764.86,15
500,1764.86,15
