Generation,Distance,Routes
1,3678.99,50
2,3665.35,50
3,3612.15,47
4,3455.08,48
5,3529.51,45
6,3515.12,44
7,3358.85,43
8,3192.73,42
9,3220.2,42
10,3217.34,40
11,3070.42,39
12,3055.73,37
13,3009.08,36
14,2983.76,34
15,2877.26,34
16,2883.79,32
17,2772.27,31
18,2715.21,31
19,2672.79,29
20,2611.48,29
21,2593.77,27
22,2538.11,26
23,2580.75,25
24,2449.68,25
25,2438.44,24
26,2366.7,23
27,2352.49,22
28,2222.15,22
29,2219.83,22
30,2220.24,21
31,2247.43,19
32,2228.99,18
33,2214.72,18
34,2133.76,18
35,2142.82,18
36,2143.27,18
37,2166.04,17
38,2213.5,16
39,2138.58,17
40,2095.92,17
41,2149.92,17
42,2094.37,17
43,2138.46,17
44,2091.96,16
45,2125.5,15
46,2068.61,17
47,2067.82,17
48,2077.19,16
49,2091.28,15
50,2038.1,16
51,2094.93,15
52,2041.7,16
53,2019.88,17
54,2013.03,16
55,2038.14,16
56,2050.24,16
57,2028.96,16
58,2012.18,16
59,2006.59,16
60,2026.53,15
61,1975.85,16
62,1959.49,16
63,1940.6,16
64,1954.88,16
65,1955.19,16
66,1937.33,16
67,1956.3,15
68,1952.67,16
69,1944.33,16
70,1945.82,16
71,1944.99,16
72,1932,16
73,1926.85,16
74,1907.3,16
75,1910.73,16
76,1906.19,16
77,1910.84,16
78,1914.07,16
79,1924.5,15
80,1915.93,16
81,1915.28,16
82,1923.39,15
83,1919.57,16
84,1921.2,16
85,1920.04,15
86,1921.16,15
87,1922.58,15
88,1925.18,15
89,1923.92,15
90,1927.37,15
91,1924.98,15
92,1928.64,15
93,1926.94,15
94,1928,15
95,1925.44,15
96,1924.85,15
97,1926.93,15
98,1927.2,15
99,1928.41,15
100,1928.14,15
101,1926.48,15
102,1912.1,16
103,1909.16,16
104,1923.77,15
105,1911.5,16
106,1912.7,16
107,1912.7,16
108,1911.14,16
109,1912.05,16
110,1916.7,15
111,1918.18,15
112,1919.83,15
113,1920.63,15
114,1919.83,15
115,1920.27,15
116,1920,15
117,1920.64,15
118,1920.03,15
119,1909.6,16
120,1909.55,16
121,1909.53,16
122,1907.6,15
123,1907.9,15
124,1907.6,15
125,1909.86,15
126,1909.53,15
127,1910.58,15
128,1911.29,15
129,1911.18,15
130,1910.77,15
131,1911.02,15
132,1910.6,15
133,1910.51,15
134,1910.83,15
135,1911.19,15
136,1910.98,15
137,1910.75,15
138,1910.41,15
139,1910.22,15
140,1910.9,15
141,1910.47,15
142,1910.61,15
143,1911.09,15
144,1910.85,15
145,1909.89,15
146,1910.21,15
147,1911.43,15
148,1910.72,15
149,1910.88,15
150,1910.88,15
151,1910.48,15
152,1911.3,15
153,1911.32,15
154,1911.21,15
155,1911.25,15
156,1911.43,15
157,1909.11,15
158,1908.37,15
159,1908.12,15
160,1908,15
161,1908.37,15
162,1909.11,15
163,1909.11,15
164,1909.11,15
165,1909.11,15
166,1909.11,15
167,1909.01,15
168,1908.99,15
169,1908.94,15
170,1908.84,15
171,1906.27,15
172,1907.22,15
173,1907.22,15
174,1907.22,15
175,1907.22,15
176,1907.22,15
177,1907.22,15
178,1907.22,15
179,1907.22,15
180,1907.22,15
181,1907.22,15
182,1907.22,15
183,1907.22,15
184,1889.79,15
185,1889.79,15
186,1888.2,15
187,1888.2,15
188,1888.2,15
189,1888.2,15
190,1874.44,15
191,1874.44,15
192,1874.44,15
193,1874.44,15
194,1874.44,15
195,1874.44,15
196,1874.44,15
197,1874.44,15
198,1874.44,15
199,1874.44,15
200,1874.44,15
201,1874.44,15
202,1874.44,15
203,1874.44,15
204,1874.44,15
205,1874.44,15
206,1874.44,15
207,1874.44,15
208,1874.44,15
209,1874.44,15
210,1874.44,15
211,1874.44,15
212,1874.44,15
213,1874.44,15
214,1874.44,15
215,1874.44,15
216,1874.44,15
217,1874.44,15
218,1874.44,15
219,1872.93,15
220,1872.93,15
221,1872.93,15
222,1872.93,15
223,1872.93,15
224,1872.93,15
225,1872.93,15
226,1872.93,15
227,1872.93,15
228,1872.93,15
229,1872.93,15
230,1872.93,15
231,1852.19,15
232,1852.19,15
233,1852.19,15
234,1852.19,15
235,1852.19,15
236,1852.19,15
237,1852.19,15
238,1852.19,15
239,1852.19,15
240,1852.19,15
241,1852.19,15
242,1852.06,15
243,1851.84,15
244,1851.74,15
245,1851.84,15
246,1851.93,15
247,1852.02,15
248,1852.19,15
249,1852.19,15
250,1852.19,15
251,1852.19,15
252,1852.09,15
253,1852.06,15
254,1852.19,15
255,1852.19,15
256,1852.19,15
257,1852.19,15
258,1852.19,15
259,1852.19,15
260,1852.19,15
261,1852.19,15
262,1852.19,15
263,1852.19,15
264,1852.19,15
265,1852.19,15
266,1852.19,15
267,1852.19,15
268,1852.19,15
269,1852.19,15
270,1852.19,15
271,1852.19,15
272,1852.19,15
273,1852.19,15
274,1852.19,15
275,1852.19,15
276,1852.19,15
277,1852.19,15
278,1852.19,15
279,1852.19,15
280,1852.19,15
281,1852.19,15
282,1852.19,15
283,1852.19,15
284,1852.19,15
285,1852.19,15
286,1852.19,15
287,1852.19,15
288,1852.19,15
289,1852.19,15
290,1852.19,15
291,1852.19,15
292,1852.19,15
293,1852.12,15
294,1852.01,15
295,1852.04,15
296,1852.08,15
297,1852.14,15
298,1852.19,15
299,1852.19,15
300,1852.19,15
301,1852.19,15
302,1852.19,15
303,1852.19,15
304,1852.19,15
305,1852.19,15
306,1852.19,15
307,1852.19,15
308,1852.19,15
309,1852.19,15
310,1852.19,15
311,1852.19,15
312,1852.19,15
313,1852.19,15
314,1852.19,15
315,1852.19,15
316,1852.19,15
317,1852.19,15
318,1852.19,15
319,1852.19,15
320,1852.19,15
321,1852.19,15
322,1852.19,15
323,1852.19,15
324,1852.19,15
325,1852.14,15
326,1852.15,15
327,1852.12,15
328,1852.03,15
329,1852.03,15
330,1852.01,15
331,1852.19,15
332,1852.19,15
333,1852.19,15
334,1852.19,15
335,1852.19,15
336,1852.19,15
337,1852.19,15
338,1852.19,15
339,1852.19,15
340,1852.19,15
341,1852.19,15
342,1852.19,15
343,1852.19,15
344,1852.19,15
345,1852.19,15
346,1852.19,15
347,1852.19,15
348,1852.19,15
349,1852.19,15
350,1852.19,15
351,1852.19,15
352,1852.19,15
353,1852.19,15
354,1840.84,15
355,1840.84,15
356,1840.84,15
357,1840.84,15
358,1840.84,15
359,1840.84,15
360,1840.84,15
361,1840.84,15
362,1840.84,15
363,1840.84,15
364,1840.84,15
365,1840.84,15
366,1840.84,15
367,1840.84,15
368,1840.84,15
369,1840.84,15
370,1840.84,15
371,1840.84,15
372,1840.84,15
373,1840.84,15
374,1840.84,15
375,1840.84,15
376,1840.84,15
377,1840.84,15
378,1840.84,15
379,1840.84,15
380,1840.84,15
381,1840.84,15
382,1840.84,15
383,1840.84,15
384,1840.84,15
385,1840.84,15
386,1840.84,15
387,1840.84,15
388,1840.84,15
389,1840.84,15
390,1840.84,15
391,1840.84,15
392,1840.84,15
393,1840.84,15
394,1840.84,15
395,1840.84,15
396,1840.84,15
397,1840.84,15
398,1840.84,15
399,1840.84,15
400,1840.84,15
401,1840.84,15
402,1840.84,15
403,1840.84,15
404,1840.84,15
405,1840.84,15
406,1840.84,15
407,1840.84,15
408,1840.84,15
409,1840.84,15
410,1840.84,15
411,1840.84,15
412,1840.84,15
413,1840.84,15
414,1840.84,15
415,1840.84,15
416,1840.84,15
417,1840.84,15
418,1840.84,15
419,1840.84,15
420,1840.84,15
421,1840.84,15
422,1840.84,15
423,1840.84,15
424,1840.84,15
425,1840.84,15
426,1840.84,15
427,1840.84,15
428,1840.84,15
429,1840.84,15
430,1840.84,15
431,1840.84,15
432,1840.84,15
433,1840.84,15
434,1840.11,15
435,1840.84,15
436,1840.84,15
437,1840.84,15
438,1840.84,15
439,1840.84,15
440,1840.84,15
441,1840.84,15
442,1840.84,15
443,1840.84,15
444,1840.84,15
445,1840.84,15
446,1840.84,15
447,1840.59,15
448,1840.59,15
449,1840.59,15
450,1840.59,15
451,1840.59,15
452,1840.59,15
453,1840.59,15
454,1840.59,15
455,1840.59,15
456,1840.59,15
457,1834.5,15
458,1834.5,15
459,1834.5,15
460,1834.5,15
461,1834.5,15
462,1834.5,15
463,1834.5,15
464,1834.5,15
465,1834.5,15
466,1834.5,15
467,1834.5,15
468,1834.5,15
469,1834.5,15
470,1834.5,15
471,1834.5,15
472,1834.5,15
473,1834.5,15
474,1834.5,15
475,1834.5,15
476,1834.5,15
477,1834.5,15
478,1834.5,15
479,1834.5,15
480,1834.5,15
481,1834.5,15
482,1834.5,15
483,1834.5,15
484,1834.5,15
485,1834.5,15
486,1834.5,15
487,1834.5,15
488,1834.5,15
489,1834.5,15
490,1834.5,15
491,1834.37,15
492,1834.42,15
493,1834.5,15
494,1834.5,15
495,1824.16,15
