Generation,Distance,Routes
1,4337.4,48
2,4337.4,48
3,4078.38,46
4,3967.91,44
5,4062.31,42
6,3882.81,40
7,3868.09,40
8,3816.69,38
9,3797.47,37
10,3756.69,36
11,3681.22,35
12,3559.71,34
13,3590.72,32
14,3471.23,31
15,3360.84,30
16,3546.76,28
17,3263.26,28
18,3164.57,27
19,3075.28,25
20,3022.13,25
21,3064.37,24
22,3001.7,23
23,2952.24,22
24,3002.82,21
25,2904.1,21
26,2947.14,20
27,2905.79,18
28,2907.34,17
29,2854.98,17
30,2917.37,16
31,2874.86,16
32,2960.86,15
33,2959.22,15
34,2943.16,15
35,2873.93,15
36,2833.4,15
37,2795.76,15
38,2766.3,15
39,2737.59,15
40,2737.59,15
41,2756.78,15
42,2756.78,15
43,2726.65,15
44,2708.97,15
45,2708.97,15
46,2684.82,15
47,2684.82,15
48,2671.17,15
49,2685.59,15
50,2625.81,15
51,2625.81,15
52,2607.14,15
53,2588.01,15
54,2588.01,15
55,2588.01,15
56,2588.01,15
57,2586.85,15
58,2586.85,15
59,2582.24,15
60,2570.1,15
61,2570.1,15
62,2570.1,15
63,2566.58,15
64,2530.07,15
65,2521.97,15
66,2521.97,15
67,2521.97,15
68,2521.97,15
69,2497.14,15
70,2497.14,15
71,2497.14,15
72,2491.11,15
73,2467.41,15
74,2467.41,15
75,2467.41,15
76,2449.47,15
77,2449.47,15
78,2438.44,15
79,2438.44,15
80,2438.44,15
81,2438.44,15
82,2438.44,15
83,2438.44,15
84,2438.44,15
85,2438.44,15
86,2437.65,15
87,2437.65,15
88,2437.65,15
89,2437.65,15
90,2437.65,15
91,2427.49,15
92,2427.49,15
93,2425.04,15
94,2425.04,15
95,2425.04,15
96,2425.04,15
97,2425.04,15
98,2425.04,15
99,2425.04,15
100,2425.04,15
101,2425.04,15
102,2425.04,15
103,2425.04,15
104,2411.04,15
105,2411.04,15
106,2411.04,15
107,2411.04,15
108,2411.04,15
109,2411.04,15
110,2411.04,15
111,2411.04,15
112,2411.04,15
113,2411.04,15
114,2411.04,15
115,2381.35,15
116,2381.35,15
117,2381.35,15
118,2381.35,15
119,2381.35,15
120,2355.44,15
121,2355.44,15
122,2355.44,15
123,2355.44,15
124,2355.44,15
125,2355.44,15
126,2355.44,15
127,2355.44,15
128,2355.44,15
129,2355.44,15
130,2355.44,15
131,2355.44,15
132,2355.44,15
133,2355.44,15
134,2355.44,15
135,2355.44,15
136,2355.44,15
137,2355.44,15
138,2355.44,15
139,2355.44,15
140,2355.44,15
141,2355.44,15
142,2355.44,15
143,2355.44,15
144,2355.44,15
145,2355.44,15
146,2355.44,15
147,2355.44,15
148,2355.44,15
149,2355.44,15
150,2355.44,15
151,2355.44,15
152,2355.44,15
153,2355.44,15
154,2355.44,15
155,2355.44,15
156,2350.36,15
157,2348.21,15
158,2348.21,15
159,2348.21,15
160,2348.21,15
161,2348.21,15
162,2348.21,15
163,2343.92,15
164,2343.92,15
165,2343.92,15
166,2343.92,15
167,2343.92,15
168,2343.92,15
169,2343.92,15
170,2343.92,15
171,2343.92,15
172,2343.92,15
173,2343.92,15
174,2343.92,15
175,2343.92,15
176,2343.92,15
177,2343.92,15
178,2343.92,15
179,2343.92,15
180,2343.92,15
181,2306.12,15
182,2306.12,15
183,2306.12,15
184,2306.12,15
185,2306.12,15
186,2306.12,15
187,2301.39,15
188,2301.39,15
189,2301.39,15
190,2301.39,15
191,2301.39,15
192,2301.39,15
193,2301.39,15
194,2285.12,15
195,2285.12,15
196,2285.12,15
197,2276.65,15
198,2276.65,15
199,2272.72,15
200,2254.04,15
201,2254.04,15
202,2254.04,15
203,2254.04,15
204,2251.25,15
205,2251.25,15
206,2251.25,15
207,2251.25,15
208,2224.4,15
209,2224.4,15
210,2224.4,15
211,2224.4,15
212,2224.4,15
213,2224.4,15
214,2224.4,15
215,2224.4,15
216,2224.4,15
217,2218.54,15
218,2214.19,15
219,2214.19,15
220,2214.19,15
221,2214.19,15
222,2214.19,15
223,2214.19,15
224,2214.19,15
225,2214.19,15
226,2214.19,15
