Generation,Distance,Routes
310,1337.37,10
311,1337.37,10
312,1337.37,10
313,1337.37,10
314,1337.37,10
315,1337.37,10
316,1337.37,10
317,1337.37,10
318,1337.37,10
319,1337.37,10
320,1337.37,10
321,1337.37,10
322,1337.37,10
323,1337.37,10
324,1337.37,10
325,1337.37,10
326,1337.37,10
327,1337.37,10
328,1337.37,10
329,1337.37,10
330,1337.37,10
331,1337.37,10
332,1337.37,10
333,1337.37,10
334,1337.37,10
335,1337.37,10
336,1337.37,10
337,1337.37,10
338,1337.37,10
339,1337.37,10
340,1337.37,10
341,1337.37,10
342,1337.37,10
343,1337.37,10
344,1337.37,10
345,1337.37,10
346,1337.37,10
347,1337.37,10
348,1337.37,10
349,1337.37,10
350,1337.37,10
351,1337.37,10
352,1337.37,10
353,1337.37,10
354,1337.37,10
355,1337.37,10
356,1337.37,10
357,1337.37,10
358,1337.37,10
359,1337.37,10
360,1337.37,10
361,1337.37,10
362,1337.37,10
363,1337.37,10
364,1337.37,10
365,1337.37,10
366,1337.37,10
367,1337.37,10
368,1337.37,10
369,1337.37,10
370,1337.37,10
371,1337.37,10
372,1337.37,10
373,1337.37,10
374,1337.37,10
375,1337.37,10
376,1337.37,10
377,1337.37,10
378,1337.37,10
379,1337.37,10
380,1337.37,10
381,1337.37,10
382,1337.37,10
383,1337.37,10
384,1337.37,10
385,1337.37,10
386,1337.37,10
387,1337.37,10
388,1337.37,10
389,1337.37,10
390,1337.37,10
391,1337.37,10
392,1337.37,10
393,1337.37,10
394,1337.37,10
395,1337.37,10
396,1337.37,10
397,1337.37,10
398,1337.37,10
399,1337.37,10
400,1337.37,10
401,1337.37,10
402,1337.37,10
403,1337.37,10
404,1337.37,10
405,1337.37,10
406,1337.37,10
407,1337.37,10
408,1337.37,10
409,1337.37,10
410,1337.37,10
411,1337.37,10
412,1337.37,10
413,1337.37,10
414,1337.37,10
415,1337.37,10
416,1337.37,10
417,1337.37,10
418,1337.37,10
419,1337.37,10
420,1337.37,10
421,1337.37,10
422,1337.37,10
423,1337.37,10
424,1337.37,10
425,1337.37,10
426,1337.37,10
427,1337.37,10
428,1337.37,10
429,1337.37,10
430,1337.37,10
431,1337.37,10
432,1337.37,10
433,1337.37,10
434,1337.37,10
435,1337.37,10
436,1337.37,10
437,1337.37,10
438,1337.37,10
439,1337.37,10
440,1337.37,10
441,1337.37,10
442,1337.37,10
443,1337.37,10
444,1337.37,10
445,1337.37,10
446,1337.37,10
447,1337.37,10
448,1337.37,10
449,1337.37,10
450,1337.37,10
451,1337.37,10
452,1337.37,10
453,1337.37,10
454,1337.37,10
455,1337.37,10
456,1337.37,10
457,1337.37,10
458,1337.37,10
459,1337.37,10
460,1337.37,10
461,1337.37,10
462,1337.37,10
463,1337.37,10
464,1337.37,10
465,1337.37,10
466,1337.37,10
467,1337.37,10
468,1337.37,10
