Generation,Distance,Routes
356,2064.98,15
357,2070.04,15
358,2048.21,15
359,2053.57,15
360,2061.87,15
361,2071.9,15
362,2065.56,15
363,2062.45,15
364,2064.43,15
365,2074.43,15
366,2074.77,15
367,2067.11,15
368,2060.57,15
369,2062.45,15
370,2057.66,16
371,2056.91,16
372,2058.48,15
373,2065.66,15
374,2070.07,15
375,2062.86,15
376,2067.16,15
377,2077.95,15
378,2077.87,15
379,2073.51,15
380,2072.66,15
381,2069.1,15
382,2053.77,15
383,2066.8,15
384,2064.21,16
385,2043.21,16
386,2036.65,16
387,2046.98,15
388,2056.68,15
389,2064.23,15
390,2053.08,15
391,2059,15
392,2053.48,15
393,2073.64,15
394,2053.29,15
395,2045.67,15
396,2049.88,15
397,2042.56,15
398,2039.32,15
399,2052.51,15
400,2052.16,15
401,2057.76,15
402,2046.97,15
403,2058.74,15
404,2049.27,15
405,2055.2,15
406,2059.87,15
407,2055.6,15
408,2050.2,15
409,2063.62,15
410,2071.14,15
411,2064.74,15
412,2054.74,15
413,2050.43,15
414,2065.91,15
415,2079.72,15
416,2058.85,15
417,2051.13,15
418,2061.4,15
419,2068.61,15
420,2057.68,15
421,2042.66,15
422,2039.51,15
423,2054.65,15
424,2051.93,15
425,2049.17,15
426,2041.66,15
427,2040.36,15
428,2042.81,15
429,2040.68,15
430,2044.54,15
431,2043.5,15
432,2037.11,15
433,2042.4,15
434,2031,15
435,2037.74,15
436,2040.86,15
437,2041.95,15
438,2038.08,15
439,2040.49,15
440,2038.11,15
441,2032.45,15
442,2050.98,15
443,2033.7,15
444,2029.48,15
445,2019.49,15
446,2032.16,15
447,2020.28,15
448,2044.13,15
449,2051.42,15
450,2047.5,15
451,2032.78,15
452,2028.89,15
453,2036.17,15
454,2032.42,15
455,2044.43,15
456,2051.49,15
457,2043.43,15
458,2036.01,15
459,2046.91,15
460,2042.03,15
461,2041.22,15
462,2033.8,15
463,2038.2,15
464,2039.57,15
465,2043.98,15
466,2041.92,15
467,2039.11,15
468,2045.85,15
469,2052.19,15
470,2051.96,15
471,2053.87,15
472,2037.68,15
473,2048.09,15
474,2059.32,15
475,2053.39,15
476,2043.59,15
477,2043.76,15
478,2044.2,15
479,2041.16,15
480,2040.83,15
481,2044.88,15
482,2045.88,15
483,2042.12,15
484,2027.1,15
485,2038.85,15
486,2052.61,15
487,2050.23,15
488,2041.53,15
489,2030.8,15
490,2028.92,15
491,2040.81,15
492,2053.63,15
493,2054.1,15
494,2037.58,15
495,2033.93,15
496,2028.04,15
497,2033.47,15
498,2016.51,15
499,2020.69,15
500,2024.14,15
501,2030.25,15
502,2021.16,15
503,2020.81,15
504,2037.15,15
505,2047.38,15
506,2038.67,15
507,2028.9,15
508,2025.18,15
509,2021.83,15
510,2026.35,15
511,2025.89,15
512,2035.14,15
513,2017.81,15
514,2016.89,15
515,2039.57,15
516,2048.1,15
517,2041.84,15
518,2045.45,15
519,2056.3,15
520,2058.29,15
521,2058.87,15
522,2036.77,15
523,2041.6,15
524,2034.84,15
525,2032.04,15
526,2038.77,15
527,2048.8,15
528,2056.41,15
529,2049.98,15
530,2053.6,15
531,2063.62,15
532,2050.21,15
533,2048.86,15
534,2056.97,15
535,2044.68,15
536,2054.09,15
537,2055.17,15
538,2053.1,15
539,2061.41,15
540,2053.38,15
541,2040.39,15
542,2039.19,15
543,2038.3,15
544,2049.38,15
545,2036.09,15
546,2038.19,15
547,2039.35,15
548,2037.7,15
549,2041.07,15
550,2029.09,15
551,2032.47,15
552,2038.23,15
553,2042.76,15
554,2033.37,15
555,2025.97,15
556,2027.36,15
557,2038.01,15
558,2037.9,15
559,2044.66,15
560,2059.16,15
561,2059.95,15
562,2055.94,15
563,2055.91,15
564,2062.87,15
565,2050.25,15
566,2040.65,15
567,2030.48,15
568,2038.53,15
569,2050.22,15
570,2040.57,15
571,2049.28,15
572,2057.46,15
573,2055.26,15
574,2043.43,15
575,2045.84,15
576,2041.92,15
577,2038.74,15
578,2036.79,15
579,2042.67,15
580,2039.54,15
581,2026.56,15
582,2042.28,15
583,2040.21,15
584,2043.62,15
585,2045.01,15
586,2046.48,15
587,2051.6,15
588,2035.55,15
589,2043.83,15
590,2039.25,15
591,2050.68,15
592,2046.65,15
593,2043.16,15
594,2029.87,15
595,2030.14,15
596,2037.39,15
597,2040.18,15
598,2034.92,15
599,2033.4,15
600,2026.83,15
601,2027.51,15
602,2031.48,15
603,2036.59,15
604,2038.84,15
605,2032.78,15
606,2024.14,15
607,2014.45,15
608,2014.6,15
609,2023.91,15
610,2022.49,15
611,2034.03,15
612,2032.08,15
613,2025.95,15
614,2019.16,15
615,2014.4,15
616,2025.57,15
617,2006.57,15
618,2009.42,15
619,2023.03,15
620,2026.86,15
621,2017.64,15
622,2031.9,15
623,2014.75,15
624,2023.47,15
625,2027.05,15
626,2031.41,15
627,2028.25,15
628,2032.18,15
629,2046.15,15
630,2031.33,15
631,2040.45,15
