Generation,Distance,Routes
0,3667.79,46
1,3545.32,45
2,3453.9,41
3,3358.65,39
4,3243.88,38
5,3142.37,36
6,3023.61,35
7,2917.63,33
8,2851.23,31
9,2720.78,30
10,2626.39,29
11,2600.27,27
12,2503.43,26
13,2424.29,24
14,2297.02,22
15,2286.23,20
16,2177.37,19
17,2085.81,18
18,1974.94,17
19,1909.74,16
20,1806.65,16
21,1732.89,15
22,1719.73,15
23,1709.72,14
24,1697.6,13
25,1709.91,13
26,1678.78,13
27,1671.47,13
28,1672.9,12
29,1614.66,12
30,1660.53,11
31,1654.1,11
32,1608.33,11
33,1644.51,11
34,1592.73,11
35,1611.47,11
36,1580.21,11
37,1557.27,11
38,1561.12,11
39,1557.28,11
40,1557.67,11
41,1557.41,11
42,1558.7,11
43,1557.57,11
44,1557.43,11
45,1558.85,11
46,1558.08,11
47,1559.07,11
48,1557.58,11
49,1557.53,11
50,1604.14,11
51,1567.82,11
52,1562.64,11
53,1546.97,11
54,1560.3,11
55,1552.44,11
56,1545.85,11
57,1546.19,11
58,1545.54,11
59,1545.55,11
60,1545.52,11
61,1546.29,11
62,1588.55,11
63,1543.83,11
64,1534.01,11
65,1534.01,11
66,1534.01,11
67,1534.01,11
68,1505.25,11
69,1505.07,11
70,1492.04,11
71,1479.43,11
72,1479.43,11
73,1479.43,11
74,1479.43,11
75,1477.18,11
76,1463.4,11
77,1449.4,11
78,1449.4,11
79,1443.01,11
80,1443.01,11
81,1440.51,11
82,1413.89,11
83,1409.07,11
84,1409.07,11
85,1409.07,11
86,1409.07,11
87,1409.07,11
88,1409.07,11
89,1409.07,11
90,1409.07,11
91,1409.07,11
92,1403.77,11
93,1403.77,11
94,1403.77,11
95,1403.77,11
96,1403.77,11
97,1403.77,11
98,1403.77,11
99,1403.77,11
100,1403.77,11
101,1403.77,11
102,1403.77,11
103,1403.77,11
104,1403.77,11
105,1403.77,11
106,1403.77,11
107,1403.77,11
108,1403.77,11
109,1403.77,11
110,1403.77,11
111,1403.77,11
112,1403.77,11
113,1403.77,11
114,1403.77,11
115,1403.77,11
116,1403.77,11
117,1403.91,10
118,1403.9,10
119,1403.77,11
120,1403.77,11
121,1403.77,11
122,1403.77,11
123,1403.77,11
124,1403.77,11
125,1397.07,11
126,1357.67,11
127,1338.1,11
128,1338.1,11
129,1297.9,11
130,1297.9,11
131,1382.69,10
132,1368.32,10
133,1464.14,10
134,1286.26,10
135,1271.71,10
136,1242.17,10
137,1207.87,10
138,1174,10
139,1170.57,10
140,1139.09,10
141,1139.09,10
142,1139.09,10
143,1139.09,10
144,1139.09,10
145,1139.09,10
146,1139.09,10
147,1139.09,10
148,1139.09,10
149,1139.09,10
150,1139.09,10
151,1139.09,10
152,1139.09,10
153,1139.09,10
154,1139.09,10
155,1139.09,10
156,1139.09,10
157,1139.09,10
158,1139.09,10
159,1139.09,10
160,1139.09,10
161,1139.09,10
162,1139.09,10
163,1139.09,10
164,1139.09,10
165,1139.09,10
166,1139.09,10
167,1139.09,10
168,1139.09,10
169,1139.09,10
170,1139.09,10
171,1139.09,10
172,1139.09,10
173,1139.09,10
174,1139.09,10
175,1139.09,10
176,1139.09,10
177,1139.09,10
178,1139.09,10
179,1139.09,10
180,1139.09,10
181,1139.09,10
182,1139.09,10
183,1139.09,10
184,1139.09,10
185,1139.09,10
186,1139.09,10
187,1139.09,10
188,1139.09,10
189,1139.09,10
190,1139.09,10
191,1139.09,10
192,1139.09,10
193,1139.09,10
194,1139.09,10
195,1139.09,10
196,1139.09,10
197,1139.09,10
198,1139.09,10
199,1139.09,10
200,1139.09,10
201,1139.09,10
202,1139.09,10
203,1139.09,10
204,1139.09,10
205,1139.09,10
206,1139.09,10
207,1139.09,10
208,1139.09,10
209,1139.09,10
210,1139.09,10
211,1139.09,10
212,1139.09,10
213,1139.09,10
214,1139.09,10
215,1139.09,10
216,1139.09,10
217,1139.09,10
218,1139.09,10
219,1139.09,10
220,1139.09,10
221,1139.09,10
222,1139.09,10
223,1139.09,10
224,1139.09,10
225,1139.09,10
226,1139.09,10
227,1139.09,10
228,1139.09,10
229,1139.09,10
230,1139.09,10
231,1139.09,10
232,1139.09,10
233,1139.09,10
234,1139.09,10
235,1139.09,10
236,1139.09,10
237,1139.09,10
238,1139.09,10
239,1139.09,10
240,1139.09,10
241,1139.09,10
242,1139.09,10
243,1139.09,10
244,1139.09,10
245,1139.09,10
246,1139.09,10
247,1139.09,10
248,1139.09,10
249,1139.09,10
250,1139.09,10
251,1139.09,10
252,1139.09,10
253,1139.09,10
254,1139.09,10
255,1139.09,10
256,1139.09,10
257,1139.09,10
258,1139.09,10
259,1139.09,10
260,1139.09,10
261,1139.09,10
262,1139.09,10
263,1139.09,10
264,1139.09,10
265,1139.09,10
266,1139.09,10
267,1139.09,10
268,1139.09,10
269,1139.09,10
270,1139.09,10
271,1139.09,10
272,1139.09,10
273,1139.09,10
274,1139.09,10
275,1139.09,10
276,1139.09,10
277,1139.09,10
278,1139.09,10
279,1139.09,10
280,1139.09,10
281,1139.09,10
282,1139.09,10
283,1139.09,10
284,1139.09,10
285,1139.09,10
286,1139.09,10
287,1139.09,10
288,1139.09,10
289,1139.09,10
290,1139.09,10
291,1139.09,10
292,1139.09,10
293,1139.09,10
294,1139.09,10
295,1139.09,10
296,1139.09,10
297,1139.09,10
298,1139.09,10
299,1139.09,10
300,1139.09,10
301,1139.09,10
302,1139.09,10
303,1139.09,10
304,1139.09,10
305,1139.09,10
306,1139.09,10
307,1139.09,10
308,1139.09,10
309,1139.09,10
310,1139.09,10
311,1139.09,10
312,1139.09,10
313,1139.09,10
314,1139.09,10
315,1139.09,10
316,1139.09,10
317,1139.09,10
318,1139.09,10
319,1139.09,10
320,1139.09,10
321,1139.09,10
322,1139.09,10
323,1139.09,10
324,1139.09,10
325,1139.09,10
326,1139.09,10
327,1139.09,10
328,1139.09,10
329,1139.09,10
330,1139.09,10
331,1139.09,10
332,1139.09,10
333,1139.09,10
334,1139.09,10
335,1139.09,10
336,1139.09,10
337,1139.09,10
338,1139.09,10
339,1139.09,10
340,1139.09,10
341,1139.09,10
342,1139.09,10
343,1139.09,10
344,1139.09,10
345,1139.09,10
346,1139.09,10
347,1139.09,10
348,1139.09,10
349,1139.09,10
350,1139.09,10
351,1139.09,10
352,1139.09,10
353,1139.09,10
354,1139.09,10
355,1139.09,10
356,1139.09,10
357,1139.09,10
358,1139.09,10
359,1139.09,10
360,1139.09,10
361,1139.09,10
362,1139.09,10
363,1139.09,10
364,1139.09,10
365,1139.09,10
366,1139.09,10
367,1139.09,10
368,1139.09,10
369,1139.09,10
370,1139.09,10
371,1139.09,10
372,1139.09,10
373,1139.09,10
374,1139.09,10
375,1139.09,10
376,1139.09,10
377,1139.09,10
378,1139.09,10
379,1139.09,10
380,1139.09,10
381,1139.09,10
382,1139.09,10
383,1139.09,10
384,1139.09,10
385,1139.09,10
386,1139.09,10
387,1139.09,10
388,1139.09,10
389,1139.09,10
390,1139.09,10
391,1139.09,10
392,1139.09,10
393,1139.09,10
394,1139.09,10
