Distance,Routes3711.29,47
1171.85,10
1171.85,10
1171.85,10
1171.85,10
1171.85,10
1171.85,10
1171.85,10
1171.85,10
1171.85,10
1171.85,10
1171.85,10
1171.85,10
1171.85,10
1171.85,10
1171.85,10
1171.85,10
1171.85,10
1171.85,10
1171.85,10
1171.85,10
1171.85,10
1171.85,10
1171.85,10
1171.85,10
1171.85,10
1171.85,10
1171.85,10
1171.85,10
1171.85,10
1171.85,10
1171.85,10
1171.85,10
1171.85,10
1171.85,10
1171.85,10
1171.85,10
1171.85,10
1171.85,10
1171.85,10
1171.85,10
1171.85,10
1171.85,10
1171.85,10
1171.85,10
1171.85,10
1171.85,10
1171.85,10
1171.85,10
1171.85,10
1171.85,10
1171.85,10
1171.85,10
1171.85,10
1171.85,10
1171.85,10
1171.85,10
1171.85,10
1171.85,10
1171.85,10
1171.85,10
1171.85,10
1171.85,10
1171.85,10
1171.85,10
1171.85,10
1171.85,10
1171.85,10
1171.85,10
1171.85,10
1171.85,10
1171.85,10
1171.85,10
1171.85,10
1171.85,10
1171.85,10
1171.85,10
1171.85,10
1171.85,10
1171.85,10
1171.85,10
1171.85,10
1171.85,10
1171.85,10
1171.85,10
1171.85,10
1171.85,10
1171.85,10
1171.85,10
1171.85,10
1171.85,10
1171.85,10
1171.85,10
1171.85,10
1171.85,10
1171.85,10
1171.85,10
1171.85,10
1171.85,10
1171.85,10
1171.85,10
1171.85,10
