Generation,Distance,Routes
0,3553.12,45
1,3401.18,41
2,3203.57,38
3,3063.71,36
4,2935.79,34
5,2803.34,32
6,2756.2,30
7,2653.68,28
8,2618.96,26
9,2506.66,25
10,2383,24
11,2321.73,22
12,2228.02,21
13,2122.59,19
14,2016.15,18
15,1914.96,18
16,1850.15,16
17,1752.57,15
18,1632.13,15
19,1570.26,14
20,1534.09,13
21,1506.6,13
22,1514.25,11
23,1587.91,11
24,1472.37,13
25,1421.12,12
26,1414.41,12
27,1379.23,11
28,1380.44,11
29,1327.22,11
30,1291.62,11
31,1291.62,11
32,1291.62,11
33,1294.58,10
34,1291.62,11
35,1293.37,10
36,1291.62,11
37,1291.62,11
38,1293.19,10
39,1293.12,10
40,1291.62,11
41,1291.62,11
42,1292.94,10
43,1295.42,10
44,1292.78,10
45,1291.62,11
46,1291.62,11
47,1291.62,11
48,1294.38,10
49,1294.1,10
50,1293.15,10
51,1291.62,11
52,1294.51,10
53,1293.26,10
54,1293,10
55,1291.62,11
56,1291.62,11
57,1293.17,10
58,1292.87,10
59,1291.62,11
60,1291.62,11
61,1293.06,10
62,1291.62,11
63,1291.62,11
64,1291.62,11
65,1293.3,10
66,1292.94,10
67,1291.62,11
68,1292.8,10
69,1293.08,10
70,1292.98,10
71,1291.62,11
72,1293.15,10
73,1366.1,10
74,1389.68,10
75,1393.23,10
76,1395.06,10
77,1384.76,10
78,1350.19,10
79,1377.52,10
80,1385.73,10
81,1400.64,10
82,1394.07,10
83,1395.02,10
84,1391.98,10
85,1368.65,10
86,1295.83,10
87,1336.14,10
88,1397.51,10
89,1374.5,10
90,1393.2,10
91,1395.1,10
92,1391.82,10
93,1378.25,10
94,1378.58,10
95,1396.58,10
96,1391.42,10
97,1363.53,10
98,1393.99,10
99,1313.84,10
100,1337.11,10
101,1365.61,10
102,1374.96,10
103,1336.78,10
104,1373.43,10
105,1394.61,10
106,1381.25,10
107,1389.44,10
108,1397.73,10
109,1390.63,10
110,1380.46,10
111,1357.13,10
112,1309.15,10
113,1293.37,10
114,1293.17,10
115,1350.77,10
116,1398.04,10
117,1414,10
118,1414.06,10
119,1414.34,10
120,1414.34,10
121,1414.34,10
122,1414.34,10
123,1414.34,10
124,1414.34,10
125,1414.34,10
126,1414.34,10
127,1414.34,10
128,1414.34,10
