Generation,Distance,Routes
1,4247.67,56
2,4094.96,54
3,3932.59,52
4,3789.64,50
5,3698.48,48
6,3641.69,46
7,3544.52,45
8,3454.07,44
9,3382.7,43
10,3299.7,42
11,3203.03,41
12,3149.91,39
13,3096.2,38
14,3035.44,37
15,2994.61,36
16,2955.34,35
17,2905.99,33
18,2864.84,32
19,2811.79,31
20,2760.52,31
21,2705.39,30
22,2669.74,29
23,2619.93,28
24,2605.19,27
25,2559.46,26
26,2507.68,25
27,2468.99,24
28,2407.38,23
29,2355.05,23
30,2322.49,22
31,2297.3,21
32,2280.25,21
33,2271.83,20
34,2262.76,20
35,2247.01,19
36,2237.46,19
37,2237.89,19
38,2243.73,18
39,2258.4,18
40,2263.41,17
41,2251.4,17
42,2244.64,17
43,2237.37,17
44,2225.47,17
45,2218.21,17
46,2202.16,17
47,2181.86,17
48,2179.23,17
49,2172.56,17
50,2172.37,17
51,2162.92,17
52,2159.56,17
53,2155.98,17
54,2139.5,17
55,2152.13,17
56,2141.69,17
57,2136.09,16
58,2152.33,16
59,2139.33,16
60,2120.21,16
61,2135.61,16
62,2143.64,16
63,2129.13,16
64,2115.62,16
65,2099.26,16
66,2091.08,16
67,2089.59,16
68,2098.09,16
69,2085.5,16
70,2084.4,16
71,2084.13,16
72,2087.02,16
73,2080.78,16
74,2081.37,16
75,2075.16,16
76,2073.67,16
77,2062.18,16
78,2065.96,16
79,2071.07,16
80,2075.06,15
81,2074.53,15
82,2072.15,15
83,2071.7,16
84,2075.11,15
85,2075.68,15
86,2073.1,15
87,2057.27,15
88,2061.5,15
89,2063.42,15
90,2056.81,15
91,2058.27,15
92,2058.48,15
93,2060.17,15
94,2064.93,15
95,2057.23,15
96,2065.82,15
97,2071.57,15
98,2061.82,15
99,2045.96,15
100,2053.95,15
101,2058.94,15
102,2045.73,15
103,2049.24,15
104,2056.87,15
105,2058.69,16
106,2050.39,16
107,2038.69,16
108,2051.88,16
109,2054.71,16
110,2050.79,15
111,2059.12,15
112,2062.15,15
113,2072.02,15
114,2067.3,15
115,2076.94,15
116,2072.82,15
117,2063.48,15
118,2063.57,15
119,2050.79,15
120,2049.48,15
121,2037.17,15
122,2045.38,15
123,2038.45,15
124,2047.45,15
125,2034.15,15
126,2025.69,15
127,2033.07,15
128,2037.07,15
129,2050.84,15
130,2041.61,15
131,2052.88,15
132,2051.7,15
133,2039.38,15
134,2035.29,15
135,2055.25,15
136,2037.85,15
137,2036.16,15
138,2034.16,15
139,2038.07,15
140,2031.66,15
141,2031.55,15
142,2031.2,15
143,2031.1,15
144,2031.47,15
145,2043.12,15
146,2049.48,15
147,2050.45,15
148,2045.46,15
149,2047.05,15
150,2036.73,15
151,2048.76,15
152,2050.94,15
153,2041.81,15
154,2032.91,15
155,2027.62,15
156,2029.59,15
157,2041.44,15
158,2029.85,15
159,2041.05,15
160,2048.84,15
161,2048.72,15
162,2049.26,15
163,2046.51,15
164,2039.85,15
165,2040.67,15
166,2050.73,15
167,2040.28,15
168,2047.24,15
169,2049.99,15
170,2041.12,15
171,2043.36,15
172,2048.27,15
173,2045.08,15
174,2037.81,15
175,2050.44,15
176,2039.61,15
177,2047.86,15
178,2051.49,15
179,2053.48,15
180,2045.17,15
181,2048.98,15
182,2052.4,15
183,2052.13,15
184,2052.55,15
185,2058.36,15
186,2061.14,15
