Generation,Distance,Routes
355,1043.27,10
356,1043.27,10
357,1043.27,10
358,1043.27,10
359,1043.27,10
360,1043.27,10
361,1043.27,10
362,1043.27,10
363,1043.27,10
364,1043.27,10
365,1043.27,10
366,1043.27,10
367,1043.27,10
368,1043.27,10
369,1043.27,10
370,1043.27,10
371,1043.27,10
372,1043.27,10
373,1043.27,10
374,1043.27,10
375,1043.27,10
376,1043.27,10
377,1043.27,10
378,1043.27,10
379,1043.27,10
380,1043.27,10
381,1043.27,10
382,1043.27,10
383,1043.27,10
384,1043.27,10
385,1043.27,10
386,1043.27,10
387,1043.27,10
388,1043.27,10
389,1043.27,10
390,1043.27,10
391,1043.27,10
392,1043.27,10
393,1043.27,10
394,1043.27,10
395,1043.27,10
396,1043.27,10
397,1043.27,10
398,1043.27,10
399,1043.27,10
400,1043.27,10
401,1043.27,10
402,1043.27,10
403,1043.27,10
404,1043.27,10
405,1043.27,10
406,1043.27,10
407,1043.27,10
408,1043.27,10
409,1043.27,10
410,1043.27,10
411,1043.27,10
412,1043.27,10
413,1043.27,10
414,1043.27,10
415,1043.27,10
416,1043.27,10
417,1043.27,10
418,1043.27,10
419,1043.27,10
420,1043.27,10
421,1043.27,10
422,1043.27,10
423,1043.27,10
424,1043.27,10
425,1043.27,10
426,1043.27,10
427,1043.27,10
428,1043.27,10
429,1043.27,10
430,1043.27,10
431,1043.27,10
432,1043.27,10
433,1043.27,10
434,1043.27,10
435,1043.27,10
436,1043.27,10
437,1043.27,10
438,1043.27,10
439,1043.27,10
440,1043.27,10
441,1043.27,10
442,1043.27,10
443,1043.27,10
444,1043.27,10
445,1043.27,10
446,1043.27,10
447,1043.27,10
448,1043.27,10
449,1043.27,10
450,1043.27,10
451,1043.27,10
452,1043.27,10
453,1043.27,10
454,1043.27,10
455,1043.27,10
456,1043.27,10
457,1043.27,10
458,1043.27,10
459,1043.27,10
460,1043.27,10
461,1043.27,10
462,1043.27,10
463,1043.27,10
464,1043.27,10
465,1043.27,10
466,1043.27,10
467,1043.27,10
468,1043.27,10
469,1043.27,10
470,1043.27,10
471,1043.27,10
472,1043.27,10
473,1043.27,10
474,1043.27,10
475,1043.27,10
